case_id,reviewer,input_layer,output_layer,promotion_error,severity,rationale
LPE3-0001,methods_reviewer,blocked,blocked,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0307,methods_reviewer,speculative,design_hypothesis,yes,material,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0307,domain_postdoc,speculative,design_hypothesis,yes,material,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0307,rights_authority_reviewer,speculative,design_hypothesis,yes,material,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0308,methods_reviewer,derived,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0308,domain_postdoc,derived,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0308,rights_authority_reviewer,derived,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0309,methods_reviewer,speculative,design_hypothesis,yes,material,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0309,domain_postdoc,speculative,design_hypothesis,yes,material,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0309,rights_authority_reviewer,speculative,design_hypothesis,yes,material,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0310,methods_reviewer,speculative,speculative,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0310,domain_postdoc,speculative,speculative,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0310,rights_authority_reviewer,speculative,speculative,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0311,methods_reviewer,derived,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0311,domain_postdoc,derived,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0311,rights_authority_reviewer,derived,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0312,methods_reviewer,speculative,design_hypothesis,yes,material,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0312,domain_postdoc,speculative,design_hypothesis,yes,material,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0312,rights_authority_reviewer,speculative,design_hypothesis,yes,material,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0313,methods_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0313,domain_postdoc,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0313,rights_authority_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0314,methods_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0314,domain_postdoc,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0314,rights_authority_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0315,methods_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0315,domain_postdoc,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0315,rights_authority_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0316,methods_reviewer,derived,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0316,domain_postdoc,derived,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0316,rights_authority_reviewer,derived,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0317,methods_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0317,domain_postdoc,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0317,rights_authority_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0318,methods_reviewer,derived,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0318,domain_postdoc,derived,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0318,rights_authority_reviewer,derived,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0319,methods_reviewer,derived,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0319,domain_postdoc,derived,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0319,rights_authority_reviewer,derived,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0320,methods_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0320,domain_postdoc,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0320,rights_authority_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0321,methods_reviewer,speculative,design_hypothesis,yes,material,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0321,domain_postdoc,speculative,design_hypothesis,yes,material,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0321,rights_authority_reviewer,speculative,design_hypothesis,yes,material,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0322,methods_reviewer,derived,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0322,domain_postdoc,derived,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0322,rights_authority_reviewer,derived,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0323,methods_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0323,domain_postdoc,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0323,rights_authority_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0324,methods_reviewer,derived,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0324,domain_postdoc,derived,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0324,rights_authority_reviewer,derived,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0325,methods_reviewer,speculative,design_hypothesis,yes,material,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0325,domain_postdoc,speculative,design_hypothesis,yes,material,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0325,rights_authority_reviewer,speculative,design_hypothesis,yes,material,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0326,methods_reviewer,derived,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0326,domain_postdoc,derived,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0326,rights_authority_reviewer,derived,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0327,methods_reviewer,derived,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0327,domain_postdoc,derived,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0327,rights_authority_reviewer,derived,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0328,methods_reviewer,speculative,design_hypothesis,yes,material,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0328,domain_postdoc,speculative,design_hypothesis,yes,material,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0328,rights_authority_reviewer,speculative,design_hypothesis,yes,material,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0329,methods_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0329,domain_postdoc,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0329,rights_authority_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0330,methods_reviewer,derived,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0330,domain_postdoc,derived,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0330,rights_authority_reviewer,derived,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0331,methods_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0331,domain_postdoc,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0331,rights_authority_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0332,methods_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0332,domain_postdoc,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0332,rights_authority_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0333,methods_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0333,domain_postdoc,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0333,rights_authority_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0334,methods_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0334,domain_postdoc,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0334,rights_authority_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0335,methods_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0335,domain_postdoc,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0335,rights_authority_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0336,methods_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0336,domain_postdoc,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0336,rights_authority_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0337,methods_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0337,domain_postdoc,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0337,rights_authority_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0338,methods_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0338,domain_postdoc,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0338,rights_authority_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0339,methods_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0339,domain_postdoc,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0339,rights_authority_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0340,methods_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0340,domain_postdoc,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0340,rights_authority_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0341,methods_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0341,domain_postdoc,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0341,rights_authority_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0342,methods_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0342,domain_postdoc,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0342,rights_authority_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0343,methods_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0343,domain_postdoc,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0343,rights_authority_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0344,methods_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0344,domain_postdoc,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0344,rights_authority_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0345,methods_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0345,domain_postdoc,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0345,rights_authority_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0346,methods_reviewer,source_index,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0346,domain_postdoc,source_index,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0346,rights_authority_reviewer,source_index,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0347,methods_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0347,domain_postdoc,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0347,rights_authority_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0348,methods_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0348,domain_postdoc,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0348,rights_authority_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0349,methods_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0349,domain_postdoc,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0349,rights_authority_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0350,methods_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0350,domain_postdoc,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0350,rights_authority_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0351,methods_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0351,domain_postdoc,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0351,rights_authority_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0352,methods_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0352,domain_postdoc,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0352,rights_authority_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0353,methods_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0353,domain_postdoc,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0353,rights_authority_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0354,methods_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0354,domain_postdoc,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0354,rights_authority_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0355,methods_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0355,domain_postdoc,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0355,rights_authority_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0356,methods_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0356,domain_postdoc,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0356,rights_authority_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0357,methods_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0357,domain_postdoc,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0357,rights_authority_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0358,methods_reviewer,blocked,design_hypothesis,yes,material,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0358,domain_postdoc,blocked,design_hypothesis,yes,material,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0358,rights_authority_reviewer,blocked,blocked,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0359,methods_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0359,domain_postdoc,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0359,rights_authority_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0360,methods_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0360,domain_postdoc,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
LPE3-0360,rights_authority_reviewer,design_hypothesis,design_hypothesis,no,none,Synthetic pilot label based on visible layer cues; not a human annotation.
